video_id,text,community_label
18c5yCex8io,"Ep.2337b - Trump Dangles The Bait, GSA, [DS] Takes The Bait, Truth Transparency The Only Way Forward",2
FF3PERLCdOA,Latest FRAUD Allegations! ELECTION 2020,0
-bfq4HgEs_E,"Transition Begins: GSA Boss Got No Pressure from Trump, Many Threats from Biden Backers",2
DOSopmODZaY,Ronald Reagan's daughter: My father would be appalled by Trump,0
jNjqBNNQx7g,Stop the Steal | Kraken on Steroids Released! The gloves are coming off! Election Fraud Voter Fraud,2
D-hCltqvbcE,MUSIC VIDEO: Best of You (Trump Edition) | Foo Fighters Parody | Louder With Crowder,2
JzQpkzv9-Bs,Pennsylvania Senator Doug Mastriano nails it out of the park on election fraud,2
Uh-uYu4GLc0,Fox News Cuts Away as Press Sec. Goes on EXPLOSIVE Rant About the Election Results,2
LJWM9C-px_8,Election Fraud Exposed - Manipulating Voter Machines In Under 2 Minutes,4
XvgnOqcCYCM,Mean Tweets - President Obama Edition #2,2
MHFeQShj4Vo,"Patrick Basham: It Defies Logic Biden Got More Votes Than Obama, If Only Valid Votes Are Counted 🤣",2
We6Qr9-dDn8,Joe Biden To Charlamagne: “You Ain’t Black” If You Vote For Trump!,2
E1IybaO9Y78,2020 Election ~ Hammer & Scorecard Voter Fraud,2
39p-h5yAM8Q,General Michael Flynn’s lawyer Sidney Powell gives an update on possible election investigation!,0
OnAgBSlfr4w,VOTER FRAUD: Election Law; Rule Changing And Future Election Integrity,2
EmuOUdV9ZCY,[WATCH TO THE END] the truth about the election... is it really over?,0
g8UfWH22-oE,JOE BIDEN IS NOT THE PRESIDENT! #creepyjoe #Draintheswamp #Notmypresident #Recount,2
aNqsi6L2TTc,LEGAL VOTES: Why President Trump Could Win The Election In December,0
1nQNTqfTO1Q,"Timcast IRL - Sean Parnell Joins To Discuss Lawsuit Over Mail Voting, This Could Change EVERYTHING",2
Va2kLeZOhbM,PP&S Report - Ballot Controversy Continues!!,1
zNC-8baQws0,Charlie Kirk | EXPOSING the Systemic VOTER FRAUD and Fighting to Keep America Great,2
ccVpd4MLynQ,More shitfuckery voter fraud 2020,2
F0M_LQGVCTI,ULTIMATE PRESIDENT TRUMP 2020 FUNNY MOMENTS COMPILATION,0
IRe-akUPscg,2020 Election Fraud,0
P4HAGEYH4bA,More election fraud Long Beach CA,2
WTit2Et6mFM,You can vote 3 times! Voter fraud,2
3oebfWc1FJs,VOTER FRAUD ALERT! Woman Shows How To Gain Admin Access to Voting Machine in Under 2 minutes,2
ZEjzmLy0HXs,Breaking: Joe Biden Admits he is a Piece of $hit - Nothing to See Here (Part 1),2
UzaaXgZwhGY,The Epoch Times covers 415 election fraud in S Korea 에포크 타임스에서 415 부정선거 심층보도 민경욱 의원 인터뷰 - 한글자막,2
erD5h-0bcyg,Pallets full of Ballots ( Austin Forman Cover ),1
rgDng1amBBA,BREAKING! Sydney Powell Triggers 2018 Executive Order Which PROMISES TRUMP WIN!,2
Sefx9Ngq7I8,She asks AOC to put her in the top of her communist archive of Trump supporters,2
xFA3iMexUVI,Donald Trump Posing as POLL WORKER Claiming Voter Fraud in Arizona on FOX NEWS,2
xB9Cpd9s-mQ,Pre-filled ballots in NY #voterfraud,2
mrlgOIyZWIs,Laxalt details the voting irregularities and potential fraud under investigation in Nevada,2
5Iv3K5wCNMk,President Donald J. Trump visits Arlington National Cemetery on Veterans Day,2
ac7I2xxCbhQ,Trump Voter Fraud New Number!,0
hyxgJ_EVaRs,Voter FRAUD by Joe Biden & the DNC   EXPOSED!,2
coahx1SDnUs,BREAKING;William barrs federal agent intimidates voter fraud witness.UNREAL,0
DBppfpIh4fE,"Maricopa County Elections Official, Keely Varvel, confirms that sharpies will impact the vote.",1
oy_feA1Rnzo,"LIVE BREAKING: No Voter Fraud Found, Coronavirus EXPLODES",0
ZpW0klzyXbM,Potential Evidence of Election Fraud 🗳,0
pkSEabG_QpU,Jon Voight speaks on election fraud!,2
MYi-f3E33CA,"Giuliani PA counted 650,000 unlawful votes AZ judge to unseal evidence CT house winner flips",2
rijjInWV1T4,This Sums Up The Election,0
1mnJmMJTiIM,Trump supporter gives PASSIONATE speech on voter fraud,2
a57G3RlPrYs,"VOTING MACHINES HAVE DYSCALCULIA 2 Here we go again.  20,000 Votes against Orange man",2
z2s_VCb1z64,"Sebastian Gorka LIVE: President Trump wins Alaska, and could win Georgia",2
QG5Wcgow36s,Trust Index:  Do lawsuits allege widespread voter fraud?,0
_1o2SbCJYmM,MUST SEE!!! Corrupt Democrat Voter Fraud In Michigan | #StopTheSteal 2020,2
-ENq5gKAXlA,"""Republican"" Male Model Claims No Evidence of Georgia Voter Fraud",2
anvevtMDlbI,"Sean Hannity: ""Many Americans do not believe that this election was fair""",0
uf_QTpt5sBo,McConnell on Elections: “We Respect the Rule of Law and Trust Our Institutions”,0
Q4jQxwiUJJg,2020 election: I don't see any evidence of voter fraud... Federal Election Commissioner,0
BzXUCrMD_2M,Election Fraud In Arizona & Philadelphia?!,0
HcOFBu-Thds,Explosive Testimony. US elections rigged.,2
0R5jhqDqTY4,"Fight Like a Flynn, Election 2020 Continues W/ Author Brenden Dilley #TheDilleyShow",0
vULNfua5Yss,Voter Fraud Pennsylvania Kayleigh Mcenany,0
hbpF2qaE904,"US Voter Fraud Is Not New, Warp Speed Illusion, Lacking BioEthics & CDC Quarantine Camps",0
8gKeDRWyPa4,VOTER FRAUD - TWEAKED OUT COUNTER ATLANTA GEORGIA #ATLANTA #VOTERFRAUD #ELECTION2020,0
KS1-Kvb41VI,"Meanwhile, at the Trump Campaign Voter Fraud Hotline...",0
lhEwAnDT-Z0,Election Fraud 2020 Coverage 🟠⚪🟣The NPC Show,2
bsjJkUav1SM,"""Woah Woah"": Fox News Neil Cavuto CUTS OFF Press Conference As Trump Team Outlines Voter Fraud Case",0
d-6Y5H4piIY,TOP 10 MEMES Stop the Steal,2
CfMO8Zogv9A,BREAKING - Witness says TRUMP Votes SWITCHED for Joe Biden in Detroit 😯😯😯,1
NvU-eFFiWdo,President Trump Awarded Back County,2
RHH2JASfYMM,Al Gore: Full and accurate count. #StopTheSteal (from 2000),2
dpCfEhWTuGg,"Without Me - Trump parody, Eminem cover by Joyce the Voice  11/11/20",2
EeAjl3NjehY,ALL THE COMPILATION OF FUCK TRUMP ON TIKTOK‼️(FULL COMPILATION),0
n2JC1rNbvGQ,Georgia Senate Government Oversight Committee Meeting for Election Fraud,0
0L1xvQM5pI0,"Aussie Police Waking up, French attacking Police, Voter Fraud exposed & Sting operation under way",2
2U1uS4OdH40,California’s Ballot Harvesting Law Explained | California Election Integrity Project VP Ruth Weiss,1
NeYMKR4ozwY,Steve Hilton: Closing arguments on Trump vs Biden,1
0DqtB1p7q-s,Chris Wallace: Biden to enact coronavirus task force as first order of business,2
-aH4vb4HKZU,Stop The Steal News Coverage Austin 11-7-20,1
M3rGWcjGMwo,"CAN THE MSM, BIG TECH, DEMOCRAT COUP BE STOPPED?",0
yBBIHWHq6XM,GEORGIA RECOUNT: FULL Update On Razor Thin Election 2020 Voting,1
glhx0I6whHY,MSM Calls Biden Winner! This Is Why Pelosi Linked 'Glitch' IN ALL SWING STATES Is CRITICAL Error!,2
4skJM6GSSqQ,"Manatee County man arrested after requesting mail-in ballot for dead wife, deputies say",2
R0SxCA0bKHA,AOC Leaving Politics?!?! Wants To RETIRE As Democrat Establishment TURNS ON Her.,2
K96NKd7qEVg,Where did we go..? Navy SEAL O'Neill reacts to Joe Biden,2
2T0OnuQvX7k,"Pennsylvania, Michigan & Arizona Announce ELECTION FRAUD HEARINGS! Tomorrow Witness Testimonies!",2
36ppVMdi9rY,Senate Report Reconfirms Biden Family Deal with the CCP | Epoch News | China Insider,2
R2_AYE3yb40,There are many stupid Republicans but there are no smart Democrats    Part One,2
fQSNjwf8Hk8,Can Trump get Supreme Court to Intervene?,2
XizfwwDF5_s,Donald Trump: We are winning,2
GKmBoDRatf0,Lin Wood Gives Georgia Election Fraud Lawsuit Update,0
vwH6uIm-YL4,"NEW Lawsuit on Flynn Unmasking by Deep State, Fauci Emails on COVID, Biden-Burisma Corruption & More",2
lRVrQD4X6sc,"Biden Lies to Activists, Flees Meeting on Homes Guarantee",2
0M6fwJfDUSA,"The Great Election Fraud of 2020, Part II",2
lsNJjm9U4EA,PROVEN VOTER FRAUD: Rigged US Elections Exposed,2
TkU1ob_lHCw,Vote Him Away (The Liar Tweets Tonight),2
RkTlHgbGSZ8,Why Do Ohio Elections Have So Little Fraud?,0
mBe5Xvw68ws,Will Biden Win The Presidency | Alleged Voter Fraud By Republicans - Ep54,0
tSEOXRLSpVc,Voting Machines Elect One Of Their Own As President,0
i_WNmdaFql4,Victor Davis Hanson On the 2020 Presidential Election Scam,2
qXtFMI-SRVw,"DONALD TRUMP IS STILL PRESIDENT, MASS ARRESTS & FAKE CHRISTIANS SOON TO BOW AT OUR FEET!",2
32QrVxiwCa0,Joe Biden: Voter Fraud Video Deception Exposed. SDA Pastor Guilty of Stealing Words Will Die In 2020,0
qnvUBXti-Pg,Mike Graham: 'Trump says he's not conceding and he says he's got good reason not to',0
FF6pXLdBC7I,"“We have our options. We have arrows in our quiver that I’m not about to discuss right now,” -Pelosi",0
Fr_D-pvW6aA,"ELECTION FRAUD 1 Sidney Powell ""trump will win and he is in charge of this country""",2
UDBJCxRI8Hs,TRUMP'S SECOND TERM BEGINS NOW!!!,2
mpVcJxGvwho,Recording Leak: The Vote Fraud Scheme To Steal Michigan Exposed (Must Watch),2
0E0jraiai34,Democrats PANIC Over Socialist Agenda In LEAKED AUDIO & Considered REMOVING Nancy Pelosi As Speaker,2
6r7HmSkb8-g,Be like Trump or be defunct,2
QGypkkDUMdc,KSB: S1 E57: USA Election Results 2020 | Joe Biden vs Donald Trump| Presidency in Limbo |Voter Fraud,0
jeC6H7lbWtU,"Trump's ""Very, Very Rich Enemies"" ... & Disappearance?",2
zab3HNjpoO0,That Time a Gospel Coalition Author Fantasized About Voter Fraud...,0
p6y8VhYP8M8,Sidney Powell With Lou Dobbs: AZ Witness Says Handed Out 35K Votes To Dems. Just To Start It Off!,2
CgCvHIT_nII,FOX NEWS SUSPENDED JUDGE JEANINE FOR EXPOSING VOTER FRAUD!!!,1
dJvjzkPLGkM,Pallets full of ballots,0
r7gXUluJQSw,Man accused of running NC election fraud scheme indicted on social security fraud charges,2
ZLjEYqF5SPw,DEDICATED TO THE IDIOTS WHO THINK BIDEN WON,2
1P1OiDjbsJM,Why Did Trump “FIRE” Attorney Sidney Powell?! Part Of The PLAN? | Breakdown | Huckabee,2
OZJTmbXczQ0,Mayor Rudy Giuliani Lays Out the Election Fraud Case & Progress to Steve Bannon at War Room 11-24-20,2
RY7kAUp9y40,"Nancy Pelosi Malfunctions in Live Interview ""We have our options We have arrows in our quiver""",1
NKnqjKY47rQ,"Juez RECHAZA demanda de Trump en Pensilvania, QUE SIGUE AHORA?",1
uK_15RL_360,CPN Afternoon Broadcast:  FRAUD or NO FRAUD??  YOU Decide!!,2
4mYoDdTCY1Y,Helene Latimer Voter Fraud Houston no obama go home.mov,2
FzfdPs64pv8,TRUMP VS MEDIA: Why is the Media Ignoring Trump Evidence of Voter Fraud?,2
eDCsAjtDfX4,BREAKING: Updated Map Shows Trump Winning Presidential Election 2020,0
dSTTurPySzI,there is so much Voter Fraud in the Biden scam...,1
9iR7eIo3GmQ,Opening and tossing Trump votes in the trash GA,1
MsiQjoMFwgQ,"130,000 Biden votes delivered at 4am in MI",1
aenA8mX8ddw,'Glitch' Gives trump votes to Biden in MI,1
ueHMUyA1j9o,East Texas County Commissioner arrested for alleged voter fraud,2
ZlQf6C2OVvk,ELECTION WAR ROOM NIGHT FOUR Ft. CANDACE OWENS!,1
tYARNAahoaM,"United States Election 2020 -  Democrats prematurely called Race! Recounts, investigations, ongoing!",2
mBtsNNXjBPw,Helsinki Summit: President Trump Backs Vladimir Putin On Election Interference | NBC Nightly News,0
lTyIWFRut-s,Rudy Giuliani Gives Update on Election Fraud,2
RJ4uOO6wdaU,Massive Vote Fraud by DixiDemocrat Controlled Metro Areas – Operation  HAMMER and SCORECARD,2
qfkUgroOm3w,"Nicole's View Live: Joe Biden ""Wins"" The 2020 Presidential Election",2
50iawV-GZRg,"Michigan Election Software ""Glitch"", Glitch explained! Election 2020",0
Hc7prWXGzXI,Arkansas #StopTheSteal Protest,2
QyeLYrXj4ho,3 Phases of Globalist Voter Fraud vs Trump & 2020,2
qhQQ-83EOZQ,Ballot Box With Votes Inside Burned in Suspected Arson Incident | NBCLA,0
iKYvTmdjF_U,Republicans volunteer to monitor voting amid fears of voter fraud,2
xfxK7o9fnxU,Widespread Voter Fraud Continue to Unfold In Several States Across the US--11112020,2
w_wTLzJKt1I,Republican Voter Registration Fraud,2
Nkbj1UgChAY,"Joe Biden Describes White Supremacists As Many ""Fine People""",2
hG9mnGIxW30,California mail in fraud,1
QkES5htLidI,Paterson council members charged with voter fraud,2
3KVdRpzlbe4,"MI, WI mysterious ballots",1
9Wf9_aFIeVM,Election Fraud...Could it be?,0
DDtXAgv7cBc,"Sleepy Joe, Why Did You Steal My Vote? - Blues Parody",2
uJ8CwgqgR5g,VOTE FRAUD - Won’t Believe PA Poll Workers Excuse for Filling out Ballots,0
bNfNvfIti0c,VOTER'S IN PA VOTED FROM THE GRAVE D.O.B.1800-1900! IS THIS ENOUGH EVIDENCE YET?,2
I14VgMQzh-I,If Democrats Didn’t Cheat Then Please Explain These Videos,0
pWiXQNVLX2U,"No, Joe Biden Has NOT won the Presidency of the United States. Here's Why!",2
nP99pZwQdC8,"Voter fraud - Hammer and Scorecard software used to help Biden, evidence shows.",0
YsYPwxg4N2s,True American Voters Choose Deceased Pro-Trump Rancher Over His Democratic Competition,2
oV1kJpyW6wo,Ballot Harvesting Is Real and Must Be STOPPED! Project Veritas Video.,2
lnOV2TIKWxQ,"🔴 NOTICIAS DE VENEZUELA HOY, TRUMP SIGUE LUCHANDO EN EEUU Y ULTIMAS NOTICIAS",0
L1AnJ-iwZiE,Joe Biden admits to Voter Fraud,1
1X4V56rWigQ,VOTER FRAUD INSIDE POLL CENTER,2
TJkiW5mvvNI,Nigel Farage: 'Trump will view this as a temporary set back',2
ZF4CMplHn24,"Stop The Steal Rally Election 2020 Rally in Sacramento Ca. at Capitol,  in Pictures",2
ESK4f4HPo2U,Who's counting the vote in PA?,1
JtxdJZb-RM4,Vote tampering NJ 2020,1
MKnJFFILVJg,191. Smartmatic DESIGNED for Voter Fraud?,0
4aye64D3EBg,Dominion election fraud exposed,0
RCsItdzgdYM,"Trump RAGES After Losing Election, Claims Voter Fraud & Says He Won Election In Morning Tweet Storm!",0
SELnOWR-ovM,Election Integrity Expert LIVE | Standing Up #15,0
XEsNzQdq5LM,BAD NEWS If You Hate Trump: He’s NOT Going Away | FOTM | ATS | Huckabee,2
WAamLSD76JY,Rigged Election (Stop The Steal),2
xFOUuaB2QHY,Biden visits Balkans to promote Serbia-Kosovo ties,2
s3R8NJsLVgw,Judge Dismisses Trump's Pennsylvania Election Lawsuit | MSNBC,0
wD1AabpHehI,CONFIRMED: Georgia Was Stolen! Tally MASSIVE Biden Vote Dumps!Lost Votes for Trump! IMPOSSIBLE #s!,2
jK2ZNE2iCUU,Trump rally,2
KgbvR_fU61Y,In 2006 CNN talks about you know what...2020 Elections. FRAUDS.,2
eifMetqQWEo,Gordo {Bot} - Digital Soldiers (WWG1WGA) - OFFICIAL VIDEO!,2
apD9ZfLHWKM,VOTER FRAUD IN CHESTER PENNSYLVANIA,2
los9WulxBjM,Todd - Rundgren - Tin Foil Hat (feat. Donald Fagen) [Official Video],0
2togSItA77E,Arizona Election Fraud hearing Live Stream Bernie Sanders  vs Hillary Clinton,2
_NhFvMB-SSk,Trump Is NOT Done Yet!,1
JMApxAZtmhk,Democrats Busted On Camera Stuffing Ballot Boxes,2
TLJdKyU3lCw,Trump’s Lawyers Flee! His Campaign Attempts To Fraud Voter Fraud,0
i9JnntypN34,Michigan voter fraud WITNESS STATEMENTS.,0
XqbAI4flDJI,Election Update,1
AejgvTkmvIA,"Opening Statement of 2020 Election Fraud Sydney Powell, Rudy Gilliano and Trumps Legal Team",2
9-YxUatYwCM,NEW Evidence Could Lead to a Trump Win in California!,2
AVsOxj9XJck,Rudy Giuliani: The number of voter fraud cases in Philadelphia could fill a library,2
dgYwikPRDDg,"Georgia Recount is a Disaster, Thousands of Ballots Found, Thousands More ""Pristine""",2
_BxWtQMqROM,"Lindsey Graham Tried Election Fraud Says Georgia Secretary of State, General Lindsey Graham Rant",0
vzhF_R0mFxs,Van Halen - Ballot Or The Bullet,2
P5eA_a__Ri8,"Russel Ramsland, Jr. Affidavit 11/17/2020 - ballot machine counting in Presidential Election 2020.",2
WHA_iQUAYlY,"Election coverage | Uncounted ballots, look at retally results and audit",0
7slANtan080,Trump lawyer humiliates herself on national TV with laughable defense,0
mWVUdFg16kQ,Here is Why I am Sure President Trump WILL be President and not Biden.,2
goXyrsQ2nDo,COMEDY! Tik Tok PrankCall Trump & Giuliani Voter Hotline nonstop - GenZ  closingdown Lame Duck Trump,0
JeeA6hCThbw,"Trump Finds 25,000 Pennsylvania Nursing Home Votes as USPS Richard Hopkins Stands by Affidavit",2
MKCThllyGtQ,"Joe Biden Admits To Voter Fraud, 2020.",2
qhQ3hE6Koow,Live Q&A: 2020 Election Results Still Disputed,3
_M2hAnEfhsU,"Trump Voter Fraud hotline prank calls by Angry Black Guy, 7 Mile OG, Angry Chinese Man - Soundboard",0
1b7RvGeTaQw,Virtue Signal looks at the chaos in Trumpland,0
ObKMhGXr0Iw,Donald Trump EVIDENCE of voter fraud? DEAD voters???,0
vI-TrV85FKQ,Ukraine's exiled ex-leader in vote fraud warning,1
R8dSQspFbkE,Trump Supporters Stop the Steal!,2
PRqo2g-Zl6c,"IAEBR #4 - If you can't win, cheat!  Fraud exposed in Michigan election.",1
V5kb-SDtuvc,"TRUMP WON 2020, CIVIL WAR 2020, VOTER FRAUD 2020",1
9VH2CT25DCM,Trump's Election Fight is NOT Over,2
bVzqQMCF1oE,ELECTION FRAUD 2020 ILLEGAL MAIL-IN BALLOTS IT'S NOT OVER Christian Patriot News MAGA QAnon Q+ Posts,2
pcQ5x_LFkDA,Whistleblower Exposes Voting Machine Fraud,2
Tnc_jCA2Q3k,Poll: Black men left Democrats in favor of President Trump,2
fKHXWCokync,Voter Fraud in Washington State,0
hUPfBrDyqjc,John Fund References James O'Keefe's Videos as Evidence of Voter Fraud,2
J1OvDB_wavI,Democratic Debate: Kamala Harris Blasts Joe Biden Over Busing Stance | NBC New York,1
PtjabMmu7Kg,Joe Biden Voter Fraud Proof!!!!,0
GVuUohW7Xdc,IO Episode 6...Interview with Investigative Journalist Matthew Tyrmand-Biden Crime Family Road Show,2
Zss-KWK_MQI,Mike Pompeo Refuses To Acknowledge Biden's Victory,2
pP6XpadCi1E,Biden Piña Colada,0
dXeoHNVt_KE,You're an IDIOT if You Believe This Trump LIE!,0
NbSPrjIoTsQ,Mexico Has Cleaner Elections Than U.S. with J Michael Waller,1
jhy-eFbDL-A,"Dr. Shiva Election Rigging Talk, Trump's cases, Hypocrisy of Establishment & more!",0
9vBgBQ2IkJY,trump lost and war profiteers won.  biden rule will make you pray,1
cwyzshNmbys,HUMAN RIGHTS ATTORNEY LEIGH DUNDAS SPEAKS OUT ABOUT WIDESPREAD VOTER FRAUD,2
1LQerh1_wHo,"Cortes With Stenchfield: From The 14th To The 12th Amendments, Trumps Legal Path To Victory",2
LRmIGWH-0hg,Comparing crowd sizes: Trump vs Biden,2
6nqQVwQ1STs,Election Challengers Protest Detroit Vote Count,0
OjRw1NtCL88,"Democrat BREAKS DOWN Crying After Losing House Seat, Dems Erupt Into Chaos Over Massive House Defeat",2
4Ky9NDaxj1U,"THIS ELECTION IS NOT OVER YET! | Heck Off, Commie!",0
Pyw8tEp4mdM,Election Fraud Exposed - Vernon Jones,2
4ZOiEVs_9NU,Biggest Election Fraud In History Revealed In the US,2
pxNIgTGiNCk,South Park Predicts Joe Biden win,0
Okw2MmB3vXM,CNN's Van Jones breaks down in tears after Biden and Kamala Harris win,0
yCa7l7v30WY,Así fue el FRAUDE ELECTORAL EN USA,0
Pqb0NVLCTJs,BIDEN ADMITS TO VOTER FRAUD,0
GzKLv94k98g,"ROD BLAGOJEVICH ""ARE THEY STEALING VOTES FOR PHILADEPHIA?"" 11/06/20.",2
MM7N5JoenxE,Dick and Dee Dee sing 'Thou Shall Not Steal',2
YGJGI1d96Ns,"Epic Montage: You Don't Have to Like Trump,  But After Seeing This, You Can't Vote for Joe Biden",2
RCh3NT6EIeA,"rigged 2020, democrats filling in your ballots!",1
yHNWgUdP-xM,how did biden get so many votes? this is fraud,1
FxNWQFMD3JM,"2020 fraud is real, democrats caught on tape",1
_8HGj3PHuhw,Joe Biden Touches Kids,2
ZnPQD6Q-tS8,Obama's  dis track v. Trump mix tape! I sense a Grammy!,0
S0rHA6v7myU,"Jay Campbell and I discuss the Biden election lie. DUMBS opened to the public, Med Beds, Etc.",2
ozGsdGKnxjc,"Media CALLS IT FOR JOE BIDEN, Trump REFUSES Defeat Says The Legal Battle Begins Monday",2
DC32I-8z7hE,"""PULL IT BACK FOX"" Arizona GOP IS LIVID That Arizona Was Called TOO SOON",2
Eyb8Y3aB10s,South Park showing how democrats commit Election Fraud,2
7pDLDUCm9gc,30% of Democrats Think the Election was Stolen!,2
g2VQESGg3xo,Alert!  President Trump’s Statement!! It is NOT over yet...,0
bAMFXx9yzxw,Joe diGenova: Court Must Throw Out Hundreds of Thousands of Illegal Votes in Michigan - Pennsylvania,1
hpa0Kb91YK4,It's not over for Trump: CNN has zero authority - Jericho Marches and Rosaries,2
0TxoOV6NM_c,JUSTO AHORA! BIDEN NO GANA AÚN! AQUI LAS PRUEBAS DE LAS QUE TANTO HABLA TRUMP[JUZGUE UD. MISMO]...,2
fr-fL8QTZvg,Austin At The Capital. Stop The Steal,2
2OZH1cLnUK8,MASSIVE VOTER FRAUD BEING UNCOVERED IN MICHIGAN RECOUNT. DETROIT. JUDGE STOPS RECOUNT FOR FEAR OF...,2
uI2kNcyJkfo,Goodbye Trump,0
5De1dbYjvto,Donald Trump vs. Joe Biden Pokemon Battle,1
-m-rVQDqAxU,‘Biden apologists’ try to 'deny Trump his legal rights',2
